,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.14223595-0.40574796j],
          [-0.04603624-0.42748467j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.18643891-0.38743129j],
          [-0.33490486-0.26963162j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.02647852-0.42914026j],
          [-0.20841771-0.37606453j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.04840283-0.42722317j],
          [-0.2273878 -0.3649072j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 8.80648673e-01-0.19898603j,  1.85035431e-01+0.38810355j],
          [-1.91587478e-04+0.42995632j,  8.80648673e-01-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.09041833-0.42034153j],
          [-0.09909435-0.41838115j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.14038557-0.40639189j],
          [-0.04798371-0.42727045j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.88064867-0.19898603j, 0.15464799+0.40118135j],
          [0.03286659+0.42869833j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.08849211-0.42075126j],
          [-0.10100961-0.41792288j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
