,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.01830692-0.27360752j],
          [-0.09263362-0.25809926j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.95240675-0.13313589j, 0.03703101+0.27170742j],
          [0.03889591+0.27144673j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.0406129 -0.27119515j],
          [-0.03531085-0.27193632j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.27326033+0.02291311j],
          [-0.25650228+0.09696804j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.05200895+0.26924206j],
          [0.02381607+0.27318311j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.07087598+0.26490152j],
          [ 0.14080021+0.23531154j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.95240675-0.13313589j, 0.03796368+0.27157868j],
          [0.03796368+0.27157868j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.24841415+0.11613194j],
          [ 0.27073736+0.04356032j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.27402535-0.01031154j],
          [ 0.26069356-0.08505931j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.27421877+0.00053562j],
          [ 0.26385407-0.07468099j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
