,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.35804763+0.23804279j],
          [ 0.4256112 +0.060972j  ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.39030001+0.18035624j],
          [ 0.42992755-0.0049774j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j, -0.07873113-0.42268651j],
          [-0.11065438-0.41547332j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.35100064-0.24831639j],
          [-0.42366602-0.07327741j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.24935231+0.35026547j],
          [-0.07452878+0.42344768j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.23112517-0.36255156j],
          [-0.36455263-0.22795582j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.2351931 -0.35992594j],
          [-0.36709646-0.22383624j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.25487877+0.34626476j],
          [-0.08123848+0.42221178j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.20091873+0.38012384j],
          [-0.01796275+0.42958098j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.88064867-0.19898603j, 0.0367639 +0.42838171j],
          [0.15099317+0.40257116j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
