,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.03457296+0.10535496j],
          [ 0.0460418 +0.10087175j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j,  0.1075864 -0.02683513j],
          [-0.10989852-0.01474018j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j,  0.00857358-0.11055067j],
          [-0.02077886-0.1089183j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.10526726+0.03483909j],
          [ 0.10848118+0.02295194j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.09320487-0.06006505j],
          [ 0.08596995-0.07002946j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.00182516+0.11086761j],
          [ 0.0141072 +0.10998156j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.06279933+0.09138491j],
          [ 0.07254508+0.08385803j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.02278866+0.10851559j],
          [ 0.03468063+0.10531957j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99230021-0.05518458j,  0.06940757+0.08647281j],
          [-0.05939123+0.09363567j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j,  0.05377418-0.09697059j],
          [-0.06419493-0.09041j   ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
