,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.2432735 +0.41311845j],
          [-0.01543304+0.47917707j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j ,  0.47809229+0.03572972j],
          [-0.40243571+0.26056543j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.47081123+0.09047449j],
          [ 0.45655151-0.14632009j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.37232914-0.30202626j],
          [ 0.18195046-0.44355707j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.85030065-0.2171174j , 0.21332789+0.42934841j],
          [0.01862775+0.47906352j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.19836851-0.43646166j],
          [-0.03516613-0.47813407j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.16375627-0.45059153j],
          [-0.35973474-0.31692233j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.44481747+0.17884705j],
          [-0.30462021+0.37020991j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j , -0.47013654-0.09391741j],
          [ 0.36755723-0.30781575j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.32533556+0.35214431j],
          [-0.11668184+0.46500989j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
