,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.31238154-0.29543231j],
          [ 0.15501056-0.40104139j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.25484981-0.34628608j],
          [-0.37897897-0.20306998j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.04926875-0.42712418j],
          [-0.22812703-0.36444551j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.24454035-0.35364176j],
          [-0.3728337 -0.21414367j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.32708831-0.2790622j ],
          [ 0.175327  -0.39258492j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.06568637-0.42490914j],
          [-0.12338747-0.41187135j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.88064867-0.19898603j, 0.12021726+0.41280781j],
          [0.06895123+0.42439157j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.31053416+0.29737352j],
          [ 0.4082233 +0.13496745j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.33822813-0.26545095j],
          [-0.41950148-0.09423897j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
