,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.02892275-0.27268974j],
          [-0.04696273-0.27016795j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.95240675-0.13313589j, 0.00226097+0.27420997j],
          [0.07301936+0.26431873j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.12883102+0.24207186j],
          [-0.05751179+0.26812052j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.13321641+0.23968647j],
          [ 0.19383651+0.19396811j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j,  0.27199903-0.03482454j],
          [-0.2711221 +0.04109776j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.01220101-0.27394772j],
          [-0.08685506-0.26010078j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.19371157+0.19409288j],
          [ 0.23951007+0.13353331j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j,  0.07633332-0.26338079j],
          [-0.14563135-0.2323526j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j, -0.20552665-0.18153516j],
          [ 0.1478678 -0.23093578j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.95240675-0.13313589j, 0.03933229+0.27138384j],
          [0.03659411+0.27176661j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
