,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.40700801-0.25336402j],
          [-0.47865231-0.02721782j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.00256617+0.47941867j],
          [ 0.23209758+0.41949918j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.47880694+0.02434672j],
          [-0.40852018+0.25091853j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.25754816+0.40437333j],
          [ 0.41988668+0.23139582j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.21776377+0.42711566j],
          [ 0.39587585+0.27042774j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.20807634-0.43191791j],
          [-0.38967665-0.27928651j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j , -0.18944922-0.44040645j],
          [-0.04488476-0.47731981j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.43131969-0.20931357j],
          [-0.47886891+0.02309574j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.85030065-0.2171174j , 0.11861178+0.46452136j],
          [0.11861178+0.46452136j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j , -0.16644545-0.44960511j],
          [-0.06948255-0.47436381j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
