,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.04266791-0.03553443j],
          [ 0.04062896-0.03784883j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072 -0.02773136j, -0.0421702-0.03612367j],
          [ 0.0400993-0.03840953j,  0.998072 -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.04198848-0.03633474j],
          [ 0.03990614-0.03861017j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j, -0.04185442-0.03648908j],
          [ 0.03976372-0.03875684j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.04184219-0.03650311j],
          [ 0.03975073-0.03877016j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.04181265-0.03653694j],
          [ 0.03971936-0.0388023j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j, -0.04174933-0.03660928j],
          [ 0.03965212-0.03887101j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j, -0.04118433-0.03724374j],
          [ 0.03905276-0.03947313j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.998072  -0.02773136j, -0.04143433-0.03696541j],
          [ 0.03931783-0.0392091j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.04107181-0.0373678j ],
          [ 0.03893352-0.03959074j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
