unitary
"Operator([[ 0.96135264-0.1207989j , -0.19615409-0.15077231j],
          [ 0.15275447-0.19461447j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j , -0.21884436+0.11539439j],
          [ 0.24059005+0.05766409j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j ,  0.24728357+0.00771708j],
          [-0.23768689+0.06865611j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j , -0.23681291+0.0716126j ],
          [ 0.24716821+0.01079789j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j ,  0.00240925-0.24739223j],
          [-0.06354017-0.23910535j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j , -0.07340222-0.23626433j],
          [ 0.0126676 -0.24707944j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j , -0.20257996-0.1420214j ],
          [ 0.16114558-0.18772539j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j , -0.00525405-0.24734816j],
          [-0.05610421-0.24095858j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[ 0.96135264-0.1207989j , -0.05995592-0.24002918j],
          [-0.00129213-0.24740058j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
"Operator([[0.96135264-0.1207989j , 0.05055341+0.24218396j],
          [0.01093544+0.24716216j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
