,unitary
0,"Operator([[ 0.96939523-0.10815603j, -0.08325403+0.20406845j],
          [ 0.12618305+0.18070142j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.96939523-0.10815603j, 0.02443828+0.21903866j],
          [0.02443828+0.21903866j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.1600062 +0.15156907j],
          [ 0.18947714+0.11257699j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j, -0.12278276+0.18302885j],
          [ 0.16010269+0.15146714j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.11108329+0.19035669j],
          [ 0.15030595+0.16119332j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.16925607+0.14116497j],
          [ 0.19620652+0.10039008j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j, -0.17603883+0.13261031j],
          [ 0.20093707+0.09055088j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j, -0.21486642+0.04906719j],
          [ 0.22039717+0.00050456j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.96939523-0.10815603j, 0.02443828+0.21903866j],
          [0.02443828+0.21903866j, 0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.19414929+0.10431308j],
          [ 0.21236554+0.05895797j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
