,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.26525359+0.06954677j],
          [ 0.27415674-0.0058568j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j, -0.27214432+0.03367027j],
          [ 0.2709453 -0.04224763j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.11920256-0.2469554j ],
          [ 0.04691325-0.27017654j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.21939934-0.1644997j ],
          [-0.25609813-0.09803043j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.04583618+0.27036136j],
          [0.03005915+0.27256681j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j,  0.0792616 -0.26251441j],
          [-0.14820979-0.23071644j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j,  0.09975427-0.25543161j],
          [-0.16597468-0.21828565j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.95240675-0.13313589j, 0.07062026+0.2649698j ],
          [0.00474664+0.2741782j , 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.03852815+0.27149917j],
          [0.03739905+0.27165701j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.08997929+0.25903657j],
          [ 0.15756296+0.22443291j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
