,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.38635061+0.18866817j],
          [-0.26769744+0.3364529j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.30037081+0.30763591j],
          [ 0.4034597 +0.14860264j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.35963133+0.23564334j],
          [-0.22337667+0.36737629j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.30378881+0.30426113j],
          [ 0.40509463+0.14408613j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.19186944+0.38477083j],
          [ 0.33866393+0.26489473j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.41473936+0.11337433j],
          [-0.32570128+0.28067981j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.14272127-0.40557751j],
          [-0.30323648-0.3048116j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.20253057-0.37926751j],
          [ 0.01978618-0.42950085j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.42022529+0.09095703j],
          [-0.34029271+0.26279906j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.39033262-0.18028566j],
          [ 0.27489671-0.33059684j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
