,unitary
0,"Operator([[0.88064867-0.19898603j, 0.08269871+0.42192819j],
          [0.10674621+0.41649456j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.08933564-0.42057296j],
          [-0.26148467-0.34130374j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.88064867-0.19898603j, 0.06200052+0.42546258j],
          [0.12695319+0.41078627j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.88064867-0.19898603j, 0.11308233+0.41481907j],
          [0.07625775+0.42313973j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.42332927-0.07519845j],
          [ 0.34987064-0.24990601j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.42505238-0.06475301j],
          [-0.41159937+0.12429174j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.21196931+0.37407417j],
          [ 0.35221199+0.24659519j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.21499324+0.37234444j],
          [-0.03401471+0.42860877j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.17940533+0.39073802j],
          [ 0.32997634+0.27564123j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.28980886-0.31760558j],
          [ 0.12509729-0.41135525j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
