,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.10604574-0.12757675j],
          [-0.12574078-0.10821637j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.02722034-0.16364773j],
          [-0.05399168-0.15686435j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.16589605+0.0001659j ],
          [ 0.16362479-0.02735791j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.9827211 -0.08208352j, 0.01440836+0.16526925j],
          [0.01320882+0.16536945j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j, -0.16230851+0.03431433j],
          [ 0.16575206+0.00691249j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.16306043-0.03054213j],
          [ 0.15573412-0.05717001j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.10423848+0.12905761j],
          [-0.08138391+0.14456205j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.9827211 -0.08208352j, 0.01380868+0.16532044j],
          [0.01380868+0.16532044j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.00815583-0.16569553j],
          [-0.03553107-0.16204651j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.16587412-0.00270256j],
          [ 0.1631273 -0.03018298j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
