,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.42444977+0.06859205j],
          [-0.35372274+0.24442319j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j, -0.24970657+0.350013j  ],
          [ 0.37593781+0.20864619j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.25850798+0.34356382j],
          [-0.08567639+0.42133363j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.21498488+0.37234927j],
          [ 0.35419296+0.2437413j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.38106524+0.19912749j],
          [ 0.42966076+0.01594076j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.28933327-0.31803889j],
          [ 0.1244816 -0.41154199j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j,  0.40530921+0.14348141j],
          [-0.30424254+0.30380742j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.23106534+0.36258969j],
          [-0.05271952+0.426712j  ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j,  0.24165073+0.35562255j],
          [-0.0652721 +0.42497297j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.37787715-0.20511297j],
          [-0.42935589-0.02271549j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
