theta_x,theta_y
-1.3680496070581727,-1.3680496070581727
-1.4834680150239024,-1.4834680150239024
3.141592653589793,3.141592653589793
-1.3915815651677517,-1.3915815651677517
-1.4034385949174437,-1.4034385949174437
1.2870314843533568,1.2870314843533568
-1.5781384919208479,-1.5781384919208479
-1.7126491766796588,-1.7126491766796588
-1.8251218155443676,-1.8251218155443676
-1.8833695959678205,-1.8833695959678205
