,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.21568477-0.26656892j],
          [ 0.11120249-0.3243654j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.2372024 -0.2476165j ],
          [ 0.1379143 -0.31394036j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j,  0.1456719 -0.31041682j],
          [-0.24328146-0.24164651j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.19896483-0.2792703j ],
          [-0.28266331-0.1941143j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j,  0.16295622+0.30170213j],
          [-0.04962362+0.33928808j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.03916503-0.34065379j],
          [-0.1536    -0.30657127j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j, -0.06150594-0.33733652j],
          [-0.05789495-0.33797497j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.12127569+0.32073527j],
          [-0.00394365+0.34287513j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.16397216+0.30115119j],
          [-0.05076689+0.3391189j ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j, -0.22916859+0.25506992j],
          [ 0.30273764+0.16102431j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
