,unitary
0,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.25318034-0.28224529j],
          [-0.34129186-0.1651743j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.90789321-0.17879381j, 0.04912553+0.37596459j],
          [0.09709355+0.36651812j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.90789321-0.17879381j, 0.09133087+0.36799641j],
          [0.05501843+0.37514752j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.23538617-0.29724744j],
          [ 0.10510561-0.36430138j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.36589555-0.09941396j],
          [-0.37626831+0.04674233j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.37366176+0.06433957j],
          [ 0.3701558 -0.08214239j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.36264081+0.11069927j],
          [-0.29358997+0.23993253j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.376379  +0.0458425j ],
          [ 0.36565679-0.10028857j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.08644569-0.36917453j],
          [-0.05998553-0.37438539j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
