,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.06153877-0.15406008j],
          [ 0.03512807-0.16213434j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.12689719+0.10685799j],
          [ 0.14286613+0.08432553j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.15686679-0.05398459j],
          [ 0.14573729-0.07926013j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j,  0.13947057-0.08983032j],
          [-0.15244046-0.06544794j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.11680043-0.11780996j],
          [-0.13472617-0.09680075j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.14984742+0.0711848j ],
          [ 0.15958031+0.0453393j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.04106644+0.16073293j],
          [-0.01383242+0.16531845j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.16561605-0.00963594j],
          [ 0.16172258-0.03697748j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.16194789-0.03597789j],
          [ 0.15373522-0.06234588j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.03640263-0.16185294j],
          [-0.06274899-0.15357113j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
