,unitary
0,"Operator([[ 0.9827211 -0.08208352j,  0.04892529+0.15851764j],
          [-0.02194988+0.16443762j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.1417167 +0.08624328j],
          [-0.12544554+0.10855848j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.14681227+0.07725079j],
          [ 0.15759353+0.05182476j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.16532087-0.01380353j],
          [ 0.1607401 -0.04103835j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9827211 -0.08208352j, 0.01469767+0.16524378j],
          [0.01291929+0.16539232j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.01493517-0.16522248j],
          [-0.01268155-0.16541072j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.08087893-0.14484518j],
          [ 0.05572896-0.15625559j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.05942555+0.15488748j],
          [-0.03290687+0.16259971j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.16068918+0.0412373j ],
          [ 0.16530365+0.01400817j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[9.82721104e-01-0.08208352j, 2.71780350e-02+0.16365476j],
          [3.48256875e-04+0.16589577j, 9.82721104e-01-0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
