,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.17500135-0.39273019j],
          [-0.01085693-0.42981927j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.39561837-0.16837036j],
          [-0.42957582+0.01808551j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.34950153+0.25042196j],
          [-0.20787682+0.37636379j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 8.80648673e-01-0.19898603j,  1.85237142e-01+0.38800731j],
          [-4.15079087e-04+0.42995616j,  8.80648673e-01-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.41592847+0.10893108j],
          [ 0.42235649-0.0804827j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.30712414+0.30089406j],
          [ 0.40665825+0.13961212j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.26366858-0.33961943j],
          [ 0.09203156-0.41999127j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.41533324-0.11117904j],
          [ 0.32718134-0.27895312j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.30854069-0.29944135j],
          [ 0.14981914-0.40300955j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.18274077+0.38918927j],
          [ 0.33232184+0.27280885j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
