,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.39595877+0.2703063j ],
          [ 0.47707826+0.04738335j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.45635223+0.14694042j],
          [ 0.47093375-0.08983456j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j , -0.15782184-0.45270422j],
          [-0.07853627-0.47294915j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.30041907-0.37362712j],
          [-0.44276892-0.18386007j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.27483698+0.39282754j],
          [-0.05286059+0.47650247j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.08915731-0.47106244j],
          [-0.30408226-0.37065189j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.20334907-0.43416357j],
          [-0.3866047 -0.28352364j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.29782952+0.37569459j],
          [-0.08125241+0.4724901j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.85030065-0.2171174j , 0.20870919+0.43161246j],
          [0.02376649+0.47883609j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.85030065-0.2171174j , 0.04445605+0.47735993j],
          [0.18984469+0.44023612j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
