,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.11057669-0.41549401j],
          [-0.07881016-0.42267178j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.28209853-0.32447325j],
          [-0.39420191-0.17166051j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.34797865-0.25253383j],
          [-0.42275093-0.07838445j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.3621457 -0.23176057j],
          [-0.42661006-0.05353811j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.20230385-0.37938849j],
          [ 0.01952947-0.4295126j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.36456   -0.22794403j],
          [ 0.23113689-0.36254408j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.32026414-0.28686819j],
          [-0.41249117-0.12129925j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.41582573-0.10932263j],
          [ 0.32842416-0.27748882j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.40969474+0.13043272j],
          [-0.31381238+0.293912j  ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
