theta
-0.5106805418325958
2.3470029916780444
-1.0023498170018161
2.3770893072466546
2.77631896448497
-0.6050827294864792
0.13118581297713897
-0.9703457958355067
-2.4273419446706064
-0.5815709426464126
-0.13172812481464727
