,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.14018066-0.0517797j ],
          [ 0.13086872-0.07214661j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j, -0.1399053 -0.05251916j],
          [ 0.13048595-0.07283661j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j, -0.05483566-0.13901369j],
          [ 0.03344597-0.14564725j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.00368169-0.14939277j],
          [-0.02596532-0.14716507j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.05429745-0.13922479j],
          [ 0.03288226-0.14577556j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.00879911-0.14917886j],
          [-0.0135927 -0.14881866j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j,  0.05069388-0.14057697j],
          [-0.07113221-0.13142285j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.07132959-0.13131582j],
          [ 0.05090505-0.14050065j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j,  0.07192464-0.13099084j],
          [-0.09069203-0.11877167j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j,  0.08329483-0.12407146j],
          [-0.10090052-0.11023085j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
