num_of_intervals,total_time,target_state_seed,init_seed,final_cost
2,6.0,7,1,-0.8902596794233724
2,6.0,7,3,-0.916945334590022
2,6.0,7,4,-0.7711761760636875
2,6.0,7,6,-0.680717835602361
2,6.0,7,8,-0.9002238381416231
2,6.0,3,7,-0.4521066418389155
2,6.0,3,5,-0.452106641843878
2,6.0,3,2,-0.4325978314929166
2,6.0,3,9,-0.3934396599199179
2,6.0,3,0,-0.6531662689457852
2,6.0,3,1,-0.45210664183597
2,6.0,3,3,-0.3933132825084882
2,6.0,3,4,-0.6531662687530573
2,6.0,3,6,-0.6531662688917098
2,6.0,3,8,-0.3376848148967457
2,6.0,9,7,-0.7128964400874722
2,6.0,9,5,-0.7128964400426279
2,6.0,9,2,-0.7546186773255669
2,6.0,9,9,-0.7588909893396908
2,6.0,9,0,-0.7588909892875912
2,6.0,9,1,-0.6601453265546948
2,6.0,9,3,-0.7546186771454734
2,6.0,9,4,-0.6820437076990018
2,6.0,9,6,-0.7588909889350224
2,6.0,9,8,-0.7273734294373225
2,6.0,1,7,-0.5600625419133977
2,6.0,1,5,-0.5600625427677688
2,6.0,1,2,-0.6205114653292997
2,6.0,1,9,-0.6271539274303048
2,6.0,1,0,-0.806417398657536
2,6.0,1,1,-0.7203211043195378
2,6.0,1,3,-0.5273505638314356
2,6.0,1,4,-0.4708086465908052
2,6.0,1,6,-0.8064173987715105
2,6.0,1,8,-0.7203211042961065
2,6.0,2,7,-0.6719652797845952
2,6.0,2,5,-0.3744477077050856
2,6.0,2,2,-0.9197964561918928
2,6.0,2,9,-0.7237727290039527
2,6.0,2,0,-0.9197964561916924
2,6.0,2,1,-0.6378426626696057
2,6.0,2,3,-0.6880022537304286
2,6.0,2,4,-0.6651469987693899
2,6.0,2,6,-0.919796456204836
2,6.0,2,8,-0.644480977454392
2,6.0,5,7,-0.2268570072909722
2,6.0,5,5,-0.4546905161081535
2,6.0,5,2,-0.2915710111796499
2,6.0,5,9,-0.2571655416207814
2,6.0,5,0,-0.4546905158873087
2,6.0,5,1,-0.4546905157537073
2,6.0,5,3,-0.2915710111584833
2,6.0,5,4,-0.4546905164244134
2,6.0,5,6,-0.4546905157860574
2,6.0,5,8,-0.4490345913418548
2,6.0,8,7,-0.4616058430263418
2,6.0,8,5,-0.3572300539611469
2,6.0,8,2,-0.48686641459281
2,6.0,8,9,-0.3127087467694445
2,6.0,8,0,-0.3127087467045187
2,6.0,8,1,-0.4616058431223476
2,6.0,8,3,-0.4868664145633578
2,6.0,8,4,-0.2821962804591755
2,6.0,8,6,-0.4748669855266784
2,6.0,8,8,-0.6332741056326505
2,7.0,4,7,-0.6789774779776523
2,7.0,4,5,-0.9961627543721248
2,7.0,4,2,-0.8836315715916978
2,7.0,4,9,-0.7822681993406857
2,7.0,4,0,-0.8836316024589855
2,7.0,4,1,-0.833953312836897
2,7.0,4,3,-0.6789774779777635
2,7.0,4,4,-0.7822681999037365
2,7.0,4,6,-0.9961627523622364
2,7.0,4,8,-0.8339533123865196
2,7.0,6,7,-0.3264218555520284
2,7.0,6,5,-0.8438052855779247
2,7.0,6,2,-0.8438051444164729
2,7.0,6,9,-0.8321929785286346
2,7.0,6,0,-0.8321929715009299
2,7.0,6,1,-0.5931642906455761
2,7.0,6,3,-0.8044206907723409
2,7.0,6,4,-0.8321931095430255
2,7.0,6,6,-0.8321929749498953
2,7.0,6,8,-0.593164291765053
2,7.0,0,7,-0.3586647336416163
2,7.0,0,5,-0.8825303882920245
2,7.0,0,2,-0.8940048496556616
2,7.0,0,9,-0.8940048488516877
2,7.0,0,0,-0.8701533346568544
2,7.0,0,1,-0.8982193722018856
2,7.0,0,3,-0.107676334039084
2,7.0,0,4,-0.8940048491037477
2,7.0,0,6,-0.8701533198611121
2,7.0,0,8,-0.3586647340298704
2,7.0,7,7,-0.978337523232904
2,7.0,7,5,-0.985570026226443
2,7.0,7,2,-0.9661171526925284
2,7.0,7,9,-0.5396068555125116
2,7.0,7,0,-0.5396068545966789
2,7.0,7,1,-0.9783375429264476
2,7.0,7,3,-0.9661171330171472
2,7.0,7,4,-0.9043556775951952
2,7.0,7,6,-0.8698305974367352
2,7.0,7,8,-0.9783375264708616
2,7.0,3,7,-0.740693608696561
2,7.0,3,5,-0.7406936102373497
2,7.0,3,2,-0.6796506233192992
2,7.0,3,9,-0.5447096587204293
2,7.0,3,0,-0.9977216201252656
2,7.0,3,1,-0.7406936088269865
2,7.0,3,3,-0.6796506283269028
2,7.0,3,4,-0.5447096586526227
2,7.0,3,6,-0.99772165738021
2,7.0,3,8,-0.7559447024346808
2,7.0,9,7,-0.7500520562650443
2,7.0,9,5,-0.7500520576956964
2,7.0,9,2,-0.5963951945614836
2,7.0,9,9,-0.9377212265147028
2,7.0,9,0,-0.9377212241395622
2,7.0,9,1,-0.3938536163484659
2,7.0,9,3,-0.7500520567427862
2,7.0,9,4,-0.805596052403228
2,7.0,9,6,-0.9377212645457396
2,7.0,9,8,-0.4402399674133311
2,7.0,1,7,-0.5634052541132186
2,7.0,1,5,-0.6943785016050816
2,7.0,1,2,-0.8548097729927291
2,7.0,1,9,-0.8651012268210165
2,7.0,1,0,-0.8646181705170111
2,7.0,1,1,-0.9590754872234144
2,7.0,1,3,-0.7020350043582259
2,7.0,1,4,-0.1000728923694601
2,7.0,1,6,-0.8646181719829951
2,7.0,1,8,-0.959075485511968
2,7.0,2,7,-0.8347172668315087
2,7.0,2,5,-0.8347172664112139
2,7.0,2,2,-0.801207865714302
2,7.0,2,9,-0.8908514522226071
2,7.0,2,0,-0.7278616972294536
2,7.0,2,1,-0.7911828184840373
2,7.0,2,3,-0.8661286904644065
2,7.0,2,4,-0.7278616971164799
2,7.0,2,6,-0.7278617052532788
2,7.0,2,8,-0.7911828178475715
2,7.0,5,7,-0.4196304065687535
2,7.0,5,5,-0.9894885767545972
2,7.0,5,2,-0.9894885828713952
2,7.0,5,9,-0.9894885806922497
2,7.0,5,0,-0.9894886606143553
2,7.0,5,1,-0.4196304078738647
2,7.0,5,3,-0.9894885769374538
2,7.0,5,4,-0.9894886298766408
2,7.0,5,6,-0.9894886164820208
2,7.0,5,8,-0.757869632148572
2,7.0,8,7,-0.7500126968070776
2,7.0,8,5,-0.9552134930417532
2,7.0,8,2,-0.8572724084657627
2,7.0,8,9,-0.9561743506846888
2,7.0,8,0,-0.7382496985153971
2,7.0,8,1,-0.7500126875397416
2,7.0,8,3,-0.8572724111342858
2,7.0,8,4,-0.955213493030393
2,7.0,8,6,-0.8572724111109336
2,7.0,8,8,-0.9561743494083588
2,1.0,4,7,-0.6469450469023635
2,1.0,4,5,-0.6469450469023635
2,1.0,4,2,-0.6647763011736021
2,1.0,4,9,-0.6646028086317768
2,1.0,4,0,-0.6646028086390109
2,1.0,4,1,-0.6469450469023635
2,1.0,4,3,-0.6647763011736021
2,1.0,4,4,-0.6646028085415238
2,1.0,4,6,-0.6646028086389136
2,1.0,4,8,-0.6470932956004732
2,1.0,6,7,-0.3737110617011254
2,1.0,6,5,-0.3737110616971806
2,1.0,6,2,-0.3737110617011899
2,1.0,6,9,-0.3646125649084035
2,1.0,6,0,-0.3646125648634619
2,1.0,6,1,-0.3737110616986066
2,1.0,6,3,-0.3277887462504111
2,1.0,6,4,-0.3737110616588934
2,1.0,6,6,-0.3371520731099766
2,1.0,6,8,-0.3737110617002916
2,1.0,0,7,-0.1894694720683435
2,1.0,0,5,-0.1894694720683435
2,1.0,0,2,-0.4185304084882258
2,1.0,0,9,-0.2813060892057383
2,1.0,0,0,-0.418530408484312
2,1.0,0,1,-0.4185304084881809
2,1.0,0,3,-0.4185304084736034
2,1.0,0,4,-0.2813060892042543
2,1.0,0,6,-0.418530408488229
2,1.0,0,8,-0.2241534895062104
2,1.0,7,7,-0.707608727269573
2,1.0,7,5,-0.7076087273243389
2,1.0,7,2,-0.4728210818479284
2,1.0,7,9,-0.7076087273013476
2,1.0,7,0,-0.4728210818430198
2,1.0,7,1,-0.7076087272554039
2,1.0,7,3,-0.4030384094280459
2,1.0,7,4,-0.707608727294396
2,1.0,7,6,-0.7076087273429392
2,1.0,7,8,-0.7076087273409837
2,1.0,3,7,-0.6636263196090119
2,1.0,3,5,-0.4865081581531061
2,1.0,3,2,-0.944625955163212
2,1.0,3,9,-0.7876980767837679
2,1.0,3,0,-0.9446259551605828
2,1.0,3,1,-0.6636263196097065
2,1.0,3,3,-0.9446259550815392
2,1.0,3,4,-0.7876980767856407
2,1.0,3,6,-0.944625955048803
2,1.0,3,8,-0.6636263196144846
2,1.0,9,7,-0.4711892076431255
2,1.0,9,5,-0.2694778238250047
2,1.0,9,2,-0.471189207733263
2,1.0,9,9,-0.2694778238434398
2,1.0,9,0,-0.4711892077254741
2,1.0,9,1,-0.4711892075859076
2,1.0,9,3,-0.4711892077346049
2,1.0,9,4,-0.2694778237078175
2,1.0,9,6,-0.471189207734632
2,1.0,9,8,-0.4711892077312289
2,1.0,1,7,-0.9314320323463998
2,1.0,1,5,-0.9314320323607124
2,1.0,1,2,-0.8936895476137413
2,1.0,1,9,-0.9309827524217282
2,1.0,1,0,-0.9309827524217282
2,1.0,1,1,-0.9314320324077884
2,1.0,1,3,-0.8936895476137413
2,1.0,1,4,-0.9309827524217278
2,1.0,1,6,-0.9309827524217282
2,1.0,1,8,-0.906763235789522
2,1.0,2,7,-0.7556612311975127
2,1.0,2,5,-0.7006067759665922
2,1.0,2,2,-0.7940154879438528
2,1.0,2,9,-0.7838918122141267
2,1.0,2,0,-0.7690150591261827
2,1.0,2,1,-0.7556612312396157
2,1.0,2,3,-0.7940154877908395
2,1.0,2,4,-0.7838918121546349
2,1.0,2,6,-0.7690150590707822
2,1.0,2,8,-0.7556612312184711
2,1.0,5,7,-0.7984501705385781
2,1.0,5,5,-0.7984501705557803
2,1.0,5,2,-0.7984501705548877
2,1.0,5,9,-0.7984501705568835
2,1.0,5,0,-0.7984501705045567
2,1.0,5,1,-0.7984501705583862
2,1.0,5,3,-0.7984501705580797
2,1.0,5,4,-0.7984501704943944
2,1.0,5,6,-0.7984501705341669
2,1.0,5,8,-0.7984501703998812
2,1.0,8,7,-0.8322993894051388
2,1.0,8,5,-0.8322993894034443
2,1.0,8,2,-0.33401904502326
2,1.0,8,9,-0.6639755624185514
2,1.0,8,0,-0.6639755624185465
2,1.0,8,1,-0.8322993893818619
2,1.0,8,3,-0.33401904502326
2,1.0,8,4,-0.8322993894051226
2,1.0,8,6,-0.8322993894050724
2,1.0,8,8,-0.663975562385716
2,3.0,4,7,-0.6835548326497235
2,3.0,4,5,-0.7166120400856516
2,3.0,4,2,-0.7241703818098704
2,3.0,4,9,-0.928206064990037
2,3.0,4,0,-0.9282060649917384
2,3.0,4,1,-0.6835548326497562
2,3.0,4,3,-0.7166120400856973
2,3.0,4,4,-0.7166120400857007
2,3.0,4,6,-0.7241703820279543
2,3.0,4,8,-0.6835548326497533
2,3.0,6,7,-0.7682373332623074
2,3.0,6,5,-0.8731077675348579
2,3.0,6,2,-0.8529338786552881
2,3.0,6,9,-0.8922571207652865
2,3.0,6,0,-0.8922571207808259
2,3.0,6,1,-0.7682373332623035
2,3.0,6,3,-0.8529338786504067
2,3.0,6,4,-0.8731077675348691
2,3.0,6,6,-0.8529338786578381
2,3.0,6,8,-0.7682373332622499
2,3.0,0,7,-0.5675213668654476
2,3.0,0,5,-0.5852715231421239
2,3.0,0,2,-0.5911832530157365
2,3.0,0,9,-0.7639689440305067
2,3.0,0,0,-0.7639689439902408
2,3.0,0,1,-0.5675213668660514
2,3.0,0,3,-0.5911832530199306
2,3.0,0,4,-0.7639689440305032
2,3.0,0,6,-0.7639689439878373
2,3.0,0,8,-0.528508626156286
2,3.0,7,7,-0.6239322496058886
2,3.0,7,5,-0.7902597042252861
2,3.0,7,2,-0.9238624332607293
2,3.0,7,9,-0.5025702641475837
2,3.0,7,0,-0.5025702641229669
2,3.0,7,1,-0.9582289560924648
2,3.0,7,3,-0.9238624332560452
2,3.0,7,4,-0.8245415027902355
2,3.0,7,6,-0.5793516228649973
2,3.0,7,8,-0.9582289560598924
2,3.0,3,7,-0.6935666152931199
2,3.0,3,5,-0.693566615304619
2,3.0,3,2,-0.6776814411498204
2,3.0,3,9,-0.6960028712008609
2,3.0,3,0,-0.6960028711985045
2,3.0,3,1,-0.6935666153066772
2,3.0,3,3,-0.2521498923709764
2,3.0,3,4,-0.6960028709067482
2,3.0,3,6,-0.6960028711997389
2,3.0,3,8,-0.5795298475078888
2,3.0,9,7,-0.6489073779862156
2,3.0,9,5,-0.891367146855922
2,3.0,9,2,-0.824810676515401
2,3.0,9,9,-0.7910487867779451
2,3.0,9,0,-0.7822668539220069
2,3.0,9,1,-0.6489073779832819
2,3.0,9,3,-0.8248106765121219
2,3.0,9,4,-0.7822668538199468
2,3.0,9,6,-0.7822668539167984
2,3.0,9,8,-0.6489073779818445
2,3.0,1,7,-0.6833951878187652
2,3.0,1,5,-0.8519742504992621
2,3.0,1,2,-0.5641083452490261
2,3.0,1,9,-0.8800016033864387
2,3.0,1,0,-0.8800016033834043
2,3.0,1,1,-0.8519742505044795
2,3.0,1,3,-0.5641083452623669
2,3.0,1,4,-0.3272431238076477
2,3.0,1,6,-0.5641083452909479
2,3.0,1,8,-0.8519742505044822
2,3.0,2,7,-0.8601054169938476
2,3.0,2,5,-0.8601054169938666
2,3.0,2,2,-0.9780914557255328
2,3.0,2,9,-0.9780914557401644
2,3.0,2,0,-0.9780914557290976
2,3.0,2,1,-0.8601054169937478
2,3.0,2,3,-0.5224760625060423
2,3.0,2,4,-0.5224760625227451
2,3.0,2,6,-0.9780914557402532
2,3.0,2,8,-0.5377586437552062
2,3.0,5,7,-0.8014630133200796
2,3.0,5,5,-0.7178655659298341
2,3.0,5,2,-0.8245261938872624
2,3.0,5,9,-0.8512954955997316
2,3.0,5,0,-0.7178655659490658
2,3.0,5,1,-0.8014630132833617
2,3.0,5,3,-0.8245261938890164
2,3.0,5,4,-0.7178655659559531
2,3.0,5,6,-0.7178655659240784
2,3.0,5,8,-0.801463013320013
2,3.0,8,7,-0.7592805952408852
2,3.0,8,5,-0.4613756185212115
2,3.0,8,2,-0.4962392632331717
2,3.0,8,9,-0.4780388508542981
2,3.0,8,0,-0.4416186573630962
2,3.0,8,1,-0.7592805952021566
2,3.0,8,3,-0.4962392632345213
2,3.0,8,4,-0.4780388508574665
2,3.0,8,6,-0.4613756185286997
2,3.0,8,8,-0.7592805952408662
2,5.0,4,7,-0.5364780406959861
2,5.0,4,5,-0.7921374798548406
2,5.0,4,2,-0.7314028070087744
2,5.0,4,9,-0.6086022337812458
2,5.0,4,0,-0.6086022337812467
2,5.0,4,1,-0.7314028069967546
2,5.0,4,3,-0.7314028069941314
2,5.0,4,4,-0.651391561835083
2,5.0,4,6,-0.7314028070084109
2,5.0,4,8,-0.7000236787722147
2,5.0,6,7,-0.9539279841456304
2,5.0,6,5,-0.9539279841456236
2,5.0,6,2,-0.9451044178706758
2,5.0,6,9,-0.7852097288340283
2,5.0,6,0,-0.7852097288289758
2,5.0,6,1,-0.6359628522227707
2,5.0,6,3,-0.9535842114029192
2,5.0,6,4,-0.7844063607726963
2,5.0,6,6,-0.9535842113984446
2,5.0,6,8,-0.6359628522240086
2,5.0,0,7,-0.6405106560947038
2,5.0,0,5,-0.9117595393676534
2,5.0,0,2,-0.9320281516248164
2,5.0,0,9,-0.7083831785261938
2,5.0,0,0,-0.7083831785261556
2,5.0,0,1,-0.6405106560725445
2,5.0,0,3,-0.9320281516383772
2,5.0,0,4,-0.7083831785230014
2,5.0,0,6,-0.9320281516382676
2,5.0,0,8,-0.9117595393709506
2,5.0,7,7,-0.8318602154646146
2,5.0,7,5,-0.8319851194569642
2,5.0,7,2,-0.8088790173291194
2,5.0,7,9,-0.8647573183953889
2,5.0,7,0,-0.864757318393146
2,5.0,7,1,-0.8318602153452124
2,5.0,7,3,-0.8088790173240322
2,5.0,7,4,-0.7902811696275847
2,5.0,7,6,-0.9453903662873238
2,5.0,7,8,-0.4327790828441694
2,5.0,3,7,-0.4936409288197789
2,5.0,3,5,-0.7179950413896679
2,5.0,3,2,-0.4107511574055014
2,5.0,3,9,-0.3520478220241896
2,5.0,3,0,-0.739733678629053
2,5.0,3,1,-0.4936409288201418
2,5.0,3,3,-0.4107511574537422
2,5.0,3,4,-0.7179950413967121
2,5.0,3,6,-0.7397336786292142
2,5.0,3,8,-0.8206938835294494
2,5.0,9,7,-0.8716215716660508
2,5.0,9,5,-0.8716215716677439
2,5.0,9,2,-0.5513390344493624
2,5.0,9,9,-0.8234298682897484
2,5.0,9,0,-0.8234298683096627
2,5.0,9,1,-0.7557131749700824
2,5.0,9,3,-0.5513390344494665
2,5.0,9,4,-0.8234298683096546
2,5.0,9,6,-0.8234298682834549
2,5.0,9,8,-0.6565625055853309
2,5.0,1,7,-0.5154426266167207
2,5.0,1,5,-0.9549384316629732
2,5.0,1,2,-0.6661597705488723
2,5.0,1,9,-0.5653929085474435
2,5.0,1,0,-0.9549384316588612
2,5.0,1,1,-0.5898329338026475
2,5.0,1,3,-0.6661597705293555
2,5.0,1,4,-0.954938431662978
2,5.0,1,6,-0.9549384316630246
2,5.0,1,8,-0.761449688272303
2,5.0,2,7,-0.7788492899047375
2,5.0,2,5,-0.9537461510198204
2,5.0,2,2,-0.8001017452651046
2,5.0,2,9,-0.577396075182107
2,5.0,2,0,-0.7951404094489352
2,5.0,2,1,-0.7788492899045497
2,5.0,2,3,-0.5752780831696804
2,5.0,2,4,-0.9537461510206516
2,5.0,2,6,-0.7951404094485085
2,5.0,2,8,-0.794786002855009
2,5.0,5,7,-0.3141449000648464
2,5.0,5,5,-0.3567824437281492
2,5.0,5,2,-0.6108038265058297
2,5.0,5,9,-0.3202237956298626
2,5.0,5,0,-0.6108038265029826
2,5.0,5,1,-0.3141449000648957
2,5.0,5,3,-0.2323458449402263
2,5.0,5,4,-0.6108038264897808
2,5.0,5,6,-0.6108038264993003
2,5.0,5,8,-0.3095020508813207
2,5.0,8,7,-0.372347841133599
2,5.0,8,5,-0.3963860932697586
2,5.0,8,2,-0.4590990285365684
2,5.0,8,9,-0.3723478411440972
2,5.0,8,0,-0.853473232183518
2,5.0,8,1,-0.3723478414698388
2,5.0,8,3,-0.4590990285622196
2,5.0,8,4,-0.3449505526547579
2,5.0,8,6,-0.853473232184725
2,5.0,8,8,-0.3953115292496125
