,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.1522659 -0.34724312j],
          [-0.27255722-0.26358158j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.24870193-0.2861993j ],
          [-0.33864705-0.17053111j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.31409084-0.21239029j],
          [-0.37116797-0.07744046j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.29582969-0.23716552j],
          [-0.36366416-0.10728965j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.23754526-0.29552485j],
          [-0.33185932-0.18339051j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j,  0.04581297-0.3763826j ],
          [-0.18510157-0.33090799j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.10638563-0.36392964j],
          [-0.03954583-0.37709258j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.23720629-0.295797j  ],
          [ 0.10733978-0.36364936j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.15547707-0.34581725j],
          [-0.27498798-0.26104463j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
