,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.1640126 +0.02492775j],
          [ 0.16587534-0.00262673j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.16185767-0.03638161j],
          [ 0.15357928-0.06272904j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j, -0.13219597-0.10022849j],
          [ 0.11373665-0.12077045j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.06992303-0.15044034j],
          [ 0.04399665-0.15995569j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.07874925+0.14601398j],
          [-0.05343489+0.15705489j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.07583408-0.14754904j],
          [ 0.05030545-0.15808507j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j,  0.03655565-0.16181845j],
          [-0.06289416-0.15351173j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.1430041 -0.08409135j],
          [-0.15497295-0.05920229j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.03516639+0.16212604j],
          [-0.00778301+0.16571346j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j, -0.14344375-0.08333918j],
          [ 0.12763043-0.10598113j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
