,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.17281204-0.27783515j],
          [ 0.07239375-0.31908544j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.27388745+0.17900289j],
          [ 0.31738064+0.07953551j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.29158353+0.14844331j],
          [-0.22696402+0.23567712j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.28053688+0.1683907j ],
          [ 0.32019182+0.06733178j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.06109653-0.32143986j],
          [-0.16290701-0.28375637j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.03979776-0.32476531j],
          [-0.06865432-0.31991085j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.31116812-0.10114726j],
          [ 0.26094563-0.19739237j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.01236849-0.32696084j],
          [-0.11866755-0.30491701j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.09290359-0.31372806j],
          [-0.01486027-0.32685707j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.10952296+0.30831979j],
          [-0.00261388+0.32718426j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
