,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.07884165-0.18235541j],
          [ 0.04104164-0.19438387j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.07222297-0.18507659j],
          [ 0.03401428-0.19573587j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.12416458-0.1550892j ],
          [ 0.09087809-0.17666544j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.11007887-0.16538484j],
          [ 0.07502773-0.18395745j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j ,  0.0607695 -0.18914695j],
          [-0.09713586-0.17330357j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j ,  0.07830124-0.18258811j],
          [-0.11301509-0.16339245j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.07860148-0.18245906j],
          [-0.11328371-0.16320633j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.14203201-0.13891152j],
          [-0.16679829-0.10792514j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j ,  0.04765295-0.19286964j],
          [-0.08502035-0.17955791j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
