,unitary
0,"Operator([[ 0.85030065-0.2171174j ,  0.38529098-0.28530634j],
          [-0.47490779-0.06566153j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.0473303 +0.47708352j],
          [ 0.27026227+0.39598883j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.45195032-0.15996797j],
          [-0.47331645+0.07629142j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j , -0.36705842+0.30841038j],
          [ 0.46998388+0.09467839j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j , -0.42292912+0.22578708j],
          [ 0.47940331-0.00461621j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j , -0.00240811-0.47941949j],
          [-0.22773264-0.42188469j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.18426875-0.442599j  ],
          [-0.37390431-0.30007402j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.45926756-0.13755784j],
          [-0.46899394+0.09946624j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.4170936 +0.23639327j],
          [-0.2527011 +0.40741993j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.85030065-0.2171174j ,  0.2123181 -0.42984866j],
          [-0.39240709-0.27543697j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
