,unitary
0,"Operator([[ 0.88064867-0.19898603j,  0.23997814-0.35675337j],
          [-0.37005257-0.21891453j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.88064867-0.19898603j, 0.04955494+0.42709107j],
          [0.13888986+0.40690549j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.41232167+0.12187418j],
          [-0.31986391+0.28731439j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j, -0.22321683+0.36747343j],
          [ 0.35952878+0.23579977j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j,  0.40974347+0.13027956j],
          [-0.31392223+0.29379467j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j,  0.42981707-0.01094348j],
          [-0.39276542+0.17492227j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.14698577+0.40405155j],
          [ 0.30643059+0.30160035j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.40952546-0.13096324j],
          [-0.42604841+0.05783796j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.19812718-0.38158629j],
          [ 0.0148136 -0.4297011j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.88064867-0.19898603j, 0.16151137+0.39846775j],
          [0.02550326+0.42919932j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
