,unitary
0,"Operator([[ 0.97517033-0.0978434j, -0.15232774+0.1275373j],
          [ 0.17462907+0.0947322j,  0.97517033-0.0978434j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j ,  0.14314006-0.13776946j],
          [-0.16765736-0.10658571j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.97517033-0.0978434j , -0.11868014-0.15932522j],
          [ 0.08466141-0.17972743j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j , -0.1985741 -0.0061505j ],
          [ 0.19339393-0.04547848j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.17234212-0.09883166j],
          [ 0.14927193-0.1311007j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.10483432+0.16875802j],
          [ 0.13627166+0.14456673j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.16721347+0.10728074j],
          [ 0.18519373+0.07192208j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j , -0.0782479 +0.18261098j],
          [ 0.11296735+0.16342546j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j ,  0.11548753+0.16165437j],
          [-0.0810697 +0.18137587j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j ,  0.08360729-0.18022021j],
          [-0.11774494-0.1600176j ,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
