,unitary
0,"Operator([[ 0.94460909-0.1427637j ,  0.18640014-0.22931895j],
          [-0.24584324-0.16399175j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j ,  0.25945789-0.14147013j],
          [-0.28967687-0.05847653j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.12870858+0.26601935j],
          [ 0.20157409+0.21610201j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.22424392+0.1924756j ],
          [-0.15734798+0.25014757j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j , -0.28425032-0.08083283j],
          [ 0.24766697-0.16122426j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.29412359-0.02869681j],
          [ 0.27250651-0.11433458j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j ,  0.26430512-0.13219302j],
          [-0.29156604-0.04818131j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j ,  0.16652936+0.24413145j],
          [-0.0869458 +0.28244047j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j ,  0.27820831-0.09966107j],
          [-0.29523441-0.01299368j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j , -0.28285063+0.08560206j],
          [ 0.29551467-0.00180931j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
