,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.13942611-0.29600123j],
          [ 0.03490164-0.3253279j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.081123  -0.31697859j],
          [-0.18037146-0.27298811j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.26668679-0.18956405j],
          [-0.31403188-0.09187136j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.3271269 +0.00666049j],
          [-0.30694156+0.11332806j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.18588276-0.26926561j],
          [ 0.08754892-0.31526426j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.06290242-0.32109135j],
          [-0.04561931-0.32399884j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.32436489-0.04293934j],
          [-0.32056038+0.06555464j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.07438813-0.31862639j],
          [-0.03395928-0.32542762j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.32669584-0.01806099j],
          [-0.31462296+0.08982629j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
