,unitary
0,"Operator([[ 0.99843817-0.02496616j,  0.03093244-0.03925687j],
          [-0.03285581-0.03766183j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99843817-0.02496616j,  0.03849272-0.03187833j],
          [-0.04003787-0.02991466j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99843817-0.02496616j,  0.03823845-0.03218288j],
          [-0.03979914-0.03023154j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j,  0.04956307-0.00643579j],
          [-0.04982278-0.00395063j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j, -0.00190862+0.04994271j],
          [ 0.00440233+0.04978491j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j,  0.04528506-0.02114664j],
          [-0.04628536-0.0188569j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j,  0.04825344-0.0130201j ],
          [-0.04884387-0.01059216j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j,  0.04997853+0.00025328j],
          [-0.04990341+0.00275085j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j,  0.04993985-0.00198216j],
          [-0.0499765 +0.00051627j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
