,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.14604109-0.29279407j],
          [ 0.04220188-0.32446166j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j , -0.24763707-0.213851j  ],
          [ 0.16403546-0.28310553j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.15448518-0.28842798j],
          [-0.24035395-0.22200529j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.17714901-0.27509016j],
          [-0.25740623-0.20198614j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.323829  +0.04680972j],
          [-0.29068857+0.1501883j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j ,  0.13006272-0.30023334j],
          [-0.22113842-0.24115175j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j ,  0.04070575-0.32465276j],
          [-0.14468984-0.29346417j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.28748805+0.15622737j],
          [-0.22054706+0.24169271j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j ,  0.27592578+0.17584464j],
          [-0.20320255+0.25644706j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j , -0.08423969+0.31616458j],
          [ 0.18305026+0.27119914j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
