,unitary
0,"Operator([[ 0.95240675-0.13313589j,  0.19001211-0.197716j  ],
          [-0.23694595-0.138032j  ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.01717985-0.2736806j ],
          [-0.09156979-0.25847861j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j, -0.0582391 -0.26796348j],
          [-0.01747412-0.27366197j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j, -0.27321812-0.02341105j],
          [ 0.25632514-0.09743532j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.95240675-0.13313589j, 0.0584561 +0.26791622j],
          [0.01725248+0.27367603j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.27163974-0.03752426j],
          [ 0.25093715-0.1105747j ,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.25786642-0.09327984j],
          [ 0.22240254-0.16041611j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.95240675-0.13313589j, 0.0620808 +0.26709959j],
          [0.01354279+0.27388467j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.95240675-0.13313589j, 0.04132615+0.27108738j],
          [0.03459539+0.27202827j, 0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.27356497+0.01893217j],
          [ 0.26827002-0.05681035j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
