,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.0916044 -0.42008464j],
          [-0.09791306-0.41865918j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.38670056-0.18794986j],
          [-0.42994271-0.0034261j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.38859566+0.1839997j ],
          [-0.27173162+0.33320324j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.21936295+0.36978693j],
          [-0.03905953+0.4281785j ,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.88064867-0.19898603j, -0.42863638+0.03366488j],
          [ 0.40146865-0.15390061j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.32641929+0.27984446j],
          [ 0.41502845+0.11231143j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.2077869 -0.37641344j],
          [ 0.02575898-0.42918405j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j, -0.40746895-0.13722802j],
          [ 0.30888115-0.29909014j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.33322672-0.27170283j],
          [ 0.18403328-0.38857976j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j, -0.11509678+0.41426466j],
          [ 0.28203081+0.32453212j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
