,unitary
0,"Operator([[ 0.97517033-0.0978434j , -0.01001286+0.19841685j],
          [ 0.04923261+0.19247247j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.97517033-0.0978434j , -0.11408486-0.16264731j],
          [ 0.07949773-0.18207035j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.97517033-0.0978434j , 0.01983384+0.19767681j],
          [0.01983384+0.19767681j, 0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.97517033-0.0978434j ,  0.14411239+0.13675204j],
          [-0.1140713 +0.16265682j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.97517033-0.0978434j , -0.18184523-0.08001134j],
          [ 0.16232464-0.11454351j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.97517033-0.0978434j , -0.01221452-0.19829349j],
          [-0.02742379-0.19676747j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.97517033-0.0978434j , -0.19673636+0.02764612j],
          [ 0.19830717-0.01199045j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.97517033-0.0978434j ,  0.17544863-0.09320558j],
          [-0.19046843-0.05649141j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.97517033-0.0978434j , -0.15876882+0.11942347j],
          [ 0.17932979+0.08550046j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.97517033-0.0978434j , -0.08306321-0.18047162j],
          [ 0.0455533 -0.19337632j,  0.97517033-0.0978434j ]],
         input_dims=(2,), output_dims=(2,))"
