,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.28215642-0.08786324j],
          [ 0.24358896-0.16732188j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.242695  -0.16861592j],
          [ 0.18202598-0.23280622j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.22310481+0.19379483j],
          [ 0.27041045+0.11920729j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.18453788-0.2308202j ],
          [-0.2445078 -0.16597629j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.94460909-0.1427637j , 0.06589518+0.28807988j],
          [0.02218136+0.29468658j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.94460909-0.1427637j , -0.23249674-0.1824211j ],
          [ 0.1682035 -0.24298102j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j , -0.28576462-0.07530456j],
          [ 0.25074735-0.15639041j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[0.94460909-0.1427637j , 0.05885143+0.28960094j],
          [0.02936001+0.29405813j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.94460909-0.1427637j , 0.06622154+0.28800504j],
          [0.02184746+0.29471152j, 0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j , -0.23472446-0.17954559j],
          [ 0.1711815 -0.24089228j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
