,unitary
0,"Operator([[ 0.94460909-0.1427637j , -0.24684135-0.16248551j],
          [ 0.18779879-0.22817495j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.94460909-0.1427637j , -0.28827975-0.06501522j],
          [ 0.25619085-0.1473039j ,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.94460909-0.1427637j , -0.03706616-0.29318645j],
          [-0.05123186-0.29104551j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.94460909-0.1427637j ,  0.18813391-0.22789872j],
          [-0.24707986-0.16212259j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.94460909-0.1427637j ,  0.20797349-0.20995052j],
          [-0.26072928-0.13911303j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 9.44609090e-01-0.1427637j , -8.76086038e-02-0.28223558j],
          [ 2.89377724e-04-0.29552006j,  9.44609090e-01-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.94460909-0.1427637j ,  0.29286679+0.03951248j],
          [-0.26810959+0.12429577j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.94460909-0.1427637j , -0.1199349 -0.27008853j],
          [ 0.03476157-0.29346861j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.94460909-0.1427637j , -0.28760608-0.0679333j ],
          [ 0.25468492-0.14989257j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.94460909-0.1427637j ,  0.28215679-0.08786203j],
          [-0.29551969-0.00055477j,  0.94460909-0.1427637j ]],
         input_dims=(2,), output_dims=(2,))"
