,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.3545262 -0.13443906j],
          [ 0.27708007-0.25882295j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j,  0.36204636+0.11262823j],
          [-0.29230852+0.24149207j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[0.90789321-0.17879381j, 0.13251271+0.35525071j],
          [0.01207893+0.37896806j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.90789321-0.17879381j, 0.07326195+0.37201529j],
          [0.07326195+0.37201529j, 0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.22623538+0.30427002j],
          [ 0.32470976+0.19577093j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.26530711+0.27087788j],
          [ 0.34820306+0.1500577j ,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.3751462 -0.0550274j ],
          [ 0.32627016-0.19315918j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j, -0.36742693-0.0935956j ],
          [ 0.30450375-0.22592068j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.07046937-0.37255437j],
          [-0.07605042-0.37145528j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.20458872+0.31922742j],
          [ 0.3103507 +0.21781904j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
