,unitary
0,"Operator([[ 0.96135264-0.1207989j , -0.23322797-0.08254352j],
          [ 0.20555588-0.13767897j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96135264-0.1207989j , -0.03074765-0.24548585j],
          [-0.03094239-0.24546138j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96135264-0.1207989j,  0.08754775-0.231396j ],
          [-0.14207439-0.2025428j,  0.96135264-0.1207989j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96135264-0.1207989j ,  0.16433752-0.18493755j],
          [-0.20498295-0.13853054j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.96135264-0.1207989j , 0.03084502+0.24547363j],
          [0.03084502+0.24547363j, 0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96135264-0.1207989j , -0.05954369-0.24013177j],
          [-0.00171693-0.247398j  ,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96135264-0.1207989j ,  0.09432888-0.2287155j ],
          [-0.14798155-0.19826795j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96135264-0.1207989j ,  0.1844952 -0.16483398j],
          [-0.21954027-0.11406484j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96135264-0.1207989j ,  0.14046446-0.2036626j ],
          [-0.1864847 -0.16257975j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96135264-0.1207989j ,  0.16329321-0.18586029j],
          [-0.20419939-0.13968296j,  0.96135264-0.1207989j ]],
         input_dims=(2,), output_dims=(2,))"
