,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.01656819-0.32677495j],
          [-0.09126281-0.31420928j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.9318629 -0.1567647j , 0.03010723+0.32580657j],
          [0.07815214+0.31772411j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j,  0.15944115+0.2857182j],
          [-0.05717955+0.3221597j,  0.9318629 -0.1567647j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j , -0.14977289+0.29090282j],
          [ 0.23671079+0.22588575j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9318629 -0.1567647j ,  0.32211191-0.0574481j ],
          [-0.32317861+0.05110733j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.011438  -0.32699471j],
          [-0.09618251-0.31273838j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.23225335+0.23046638j],
          [ 0.29487679+0.14178874j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.06997422-0.31962475j],
          [-0.17070215-0.27913643j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.24010682-0.22227255j],
          [ 0.15416421-0.28859966j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.9318629 -0.1567647j , 0.06738656+0.3201803j ],
          [0.0410839 +0.32460512j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
