,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.11170032+0.12265629j],
          [ 0.13050072+0.10242602j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j,  0.04913669-0.15845224j],
          [-0.07474243-0.14810502j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.16272864-0.03226322j],
          [-0.16582609-0.0048201j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.00329771-0.16586335j],
          [-0.02426407-0.1641121j ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.12173009-0.11270897j],
          [-0.13874129-0.09095264j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.01766362+0.16495309j],
          [ 0.04478394+0.15973705j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[0.9827211 -0.08208352j, 0.00247063+0.16587773j],
          [0.02508208+0.16398907j, 0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j, -0.0367707 +0.16176972j],
          [ 0.06309815+0.153428j  ,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j,  0.04816544-0.15875017j],
          [-0.07383406-0.14855995j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.16252085-0.03329416j],
          [-0.16579221-0.00587123j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
