,unitary
0,"Operator([[ 0.88064867-0.19898603j, -0.20967101-0.37536721j],
          [ 0.02790988-0.42904955j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.88064867-0.19898603j,  0.261822  -0.34104503j],
          [-0.38302039-0.19534036j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.88064867-0.19898603j,  0.39818605-0.16220463j],
          [-0.42924306+0.02475623j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.88064867-0.19898603j,  0.42749343-0.04595479j],
          [-0.40572086+0.14231325j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.88064867-0.19898603j, 0.09476141+0.41938377j],
          [0.09476141+0.41938377j, 0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.88064867-0.19898603j, -0.26506086-0.33853392j],
          [ 0.0937553 -0.41960984j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.88064867-0.19898603j, -0.32788112-0.27813026j],
          [ 0.17644349-0.39208439j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.88064867-0.19898603j,  0.41363351-0.11734478j],
          [-0.42390201+0.07189966j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.88064867-0.19898603j, -0.3941548 -0.17176865j],
          [ 0.28200951-0.32455063j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.88064867-0.19898603j,  0.42990147+0.00687029j],
          [-0.38518247+0.19104171j,  0.88064867-0.19898603j]],
         input_dims=(2,), output_dims=(2,))"
