,unitary
0,"Operator([[ 0.92502524-0.16355243j, -0.33743855+0.06094367j],
          [ 0.33787802-0.05845812j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.92502524-0.16355243j, -0.05494574-0.33846694j],
          [-0.06444504-0.33678739j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.92502524-0.16355243j, -0.13788452+0.31395345j],
          [ 0.2371789 +0.247639j  ,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.92502524-0.16355243j,  0.32451448-0.11076668j],
          [-0.3428217 +0.00722411j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.92502524-0.16355243j, -0.34135562-0.03248453j],
          [ 0.30952128-0.14756518j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.92502524-0.16355243j,  0.07125278-0.3354131j ],
          [-0.18194533-0.29064549j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.92502524-0.16355243j,  0.05596015-0.33830071j],
          [-0.16857001-0.29860184j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.92502524-0.16355243j,  0.24542349-0.2394707j ],
          [-0.31265811-0.14079706j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.92502524-0.16355243j,  0.08833695-0.33132384j],
          [-0.19659154-0.28094603j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.92502524-0.16355243j,  0.07929644-0.33360303j],
          [-0.18888066-0.28618701j,  0.92502524-0.16355243j]],
         input_dims=(2,), output_dims=(2,))"
