,unitary
0,"Operator([[ 0.9318629 -0.1567647j , -0.04598422-0.32394725j],
          [-0.06254071-0.321162j  ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9318629 -0.1567647j ,  0.23254725-0.23016982j],
          [-0.29505748-0.14141235j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9318629 -0.1567647j ,  0.30885097-0.10801598j],
          [-0.32719312-0.00101605j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9318629 -0.1567647j ,  0.32592104-0.02884178j],
          [-0.31741822+0.0793854j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9318629 -0.1567647j , 0.05428033+0.32266084j],
          [0.05428033+0.32266084j, 0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9318629 -0.1567647j , -0.01252929-0.32695472j],
          [-0.09513821-0.31305765j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9318629 -0.1567647j , -0.14554549-0.29304075j],
          [ 0.04165284-0.3245326j ,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9318629 -0.1567647j ,  0.30394552-0.12113419j],
          [-0.32684989-0.01501723j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9318629 -0.1567647j , -0.25259834-0.20796742j],
          [ 0.17064872-0.27916909j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9318629 -0.1567647j ,  0.32548557+0.03339927j],
          [-0.29664179+0.13805803j,  0.9318629 -0.1567647j ]],
         input_dims=(2,), output_dims=(2,))"
