,unitary
0,"Operator([[ 0.90789321-0.17879381j,  0.01435698-0.37888859j],
          [-0.15694454-0.34515373j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.01597124+0.37882398j],
          [ 0.15841377+0.34448188j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j,  0.30901832+0.21970519j],
          [-0.20264067+0.32046754j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j, -0.19778747+0.3234854j ],
          [ 0.30567175+0.22433785j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j,  0.30409447-0.22647128j],
          [-0.36725698-0.09426027j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.07103721-0.37244651j],
          [-0.20694993-0.31770177j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.28588184+0.24906678j],
          [ 0.35897159+0.12207409j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.15612605-0.34552474j],
          [-0.2754776 -0.26052789j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.08193806-0.37020108j],
          [-0.06454581-0.37362619j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j,  0.16261467+0.34251884j],
          [-0.02060277+0.37860034j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
