,unitary
0,"Operator([[ 0.9027011 -0.18298657j, -0.38941421-0.00179483j],
          [ 0.3579753 -0.15329818j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.20171532-0.33310295j],
          [ 0.05607571-0.38535978j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j,  0.10139121-0.37598732j],
          [-0.23980385-0.30682366j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j,  0.3320023 +0.20352179j],
          [-0.22653925+0.31674377j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[0.9027011 -0.18298657j, 0.06325819+0.38424608j],
          [0.09136782+0.37854797j, 0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.38870638+0.02353712j],
          [ 0.36718807-0.12969027j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j, -0.32487609-0.21471417j],
          [ 0.21561706-0.32427755j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j,  0.38891609-0.01977174j],
          [-0.36591492+0.13324008j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011-0.18298657j, -0.2090179-0.32856987j],
          [ 0.0645671-0.3840283j ,  0.9027011-0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j,  0.18266122-0.34392081j],
          [-0.3021712 -0.24564042j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
