,unitary
0,"Operator([[ 0.98599146-0.07408833j, -0.09923795-0.11172997j],
          [ 0.08142689-0.12530529j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.98599146-0.07408833j,  0.06592434-0.13411091j],
          [-0.08522536-0.12275338j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.98599146-0.07408833j,  0.11570134+0.09457778j],
          [-0.10026861+0.11080596j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.98599146-0.07408833j,  0.06266   +0.1356668j ],
          [-0.0416826 +0.1435072j ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.98599146-0.07408833j, -0.14795606+0.0209943j ],
          [ 0.14943202-0.00135172j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.98599146-0.07408833j, -0.11759761+0.09220931j],
          [ 0.1300567 +0.07360033j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.98599146-0.07408833j, -0.09929868-0.111676j  ],
          [ 0.08149501-0.125261j  ,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.98599146-0.07408833j, -0.11683218-0.09317724j],
          [ 0.10159605-0.10959014j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.98599146-0.07408833j, -0.05227892-0.13999525j],
          [ 0.03077126-0.14623572j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.98599146-0.07408833j, -0.12755337+0.07785816j],
          [ 0.13775606+0.05792255j,  0.98599146-0.07408833j]],
         input_dims=(2,), output_dims=(2,))"
