,unitary
0,"Operator([[ 0.96939523-0.10815603j,  0.18366261-0.12183271j],
          [-0.20599802-0.07835803j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.96939523-0.10815603j,  0.21925381-0.0224261j ],
          [-0.21880504+0.0264484j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.96939523-0.10815603j, -0.18119877+0.12546781j],
          [ 0.20439593+0.08244677j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.96939523-0.10815603j,  0.12735323+0.17987862j],
          [-0.08457678+0.20352379j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.96939523-0.10815603j, -0.11434103-0.18841787j],
          [ 0.07000252-0.2089852j ,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.96939523-0.10815603j, -0.16488733-0.14624409j],
          [ 0.1286009 -0.17898876j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.96939523-0.10815603j,  0.21597631-0.04392495j],
          [-0.22034643+0.00475586j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.96939523-0.10815603j,  0.0855175 +0.20313031j],
          [-0.03864517+0.21698322j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.96939523-0.10815603j,  0.21620286+0.04279588j],
          [-0.20145434+0.08939415j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.96939523-0.10815603j, -0.21292306-0.05691164j],
          [ 0.19514411-0.10243995j,  0.96939523-0.10815603j]],
         input_dims=(2,), output_dims=(2,))"
