,unitary
0,"Operator([[ 0.99230021-0.05518458j, -0.04076746-0.1031163j ],
          [ 0.02908227-0.10700084j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.99230021-0.05518458j, -0.03737051-0.10439541j],
          [ 0.02556443-0.1078954j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99230021-0.05518458j, -0.03365854-0.10565065j],
          [ 0.02173617-0.1087313j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.99230021-0.05518458j, -0.02934779-0.10692832j],
          [ 0.01731032-0.1095231j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99230021-0.05518458j, -0.02589017-0.1078177j ],
          [ 0.01377541-0.11002361j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99230021-0.05518458j, -0.02280146-0.10851291j],
          [ 0.01062866-0.11037205j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99230021-0.05518458j, -0.02026551-0.10901498j],
          [ 0.00805268-0.11058984j,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99230021-0.05518458j, -0.01347126-0.11006127j],
          [ 0.00118431-0.1108763j ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 9.92300209e-01-0.05518458j, -1.27156357e-02-0.11015112j],
          [ 4.23378785e-04-0.11088182j,  9.92300209e-01-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99230021-0.05518458j, -0.00811055-0.11058561j],
          [-0.00420149-0.110803j  ,  0.99230021-0.05518458j]],
         input_dims=(2,), output_dims=(2,))"
