,unitary
0,"Operator([[ 0.9027011 -0.18298657j,  0.33648304+0.19602503j],
          [-0.23358566+0.31158367j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9027011 -0.18298657j, -0.25634702+0.29314306j],
          [ 0.35026652+0.17017641j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9027011 -0.18298657j, -0.38320236+0.06930079j],
          [ 0.37993974-0.08539577j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9027011 -0.18298657j, -0.26797643-0.28255137j],
          [ 0.13679195-0.36460199j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9027011 -0.18298657j,  0.23658752-0.30931051j],
          [-0.33836272-0.19276233j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9027011 -0.18298657j, -0.38263524-0.07236654j],
          [ 0.32424954-0.21565918j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9027011 -0.18298657j,  0.34539132-0.17986518j],
          [-0.38816927-0.03116508j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9027011 -0.18298657j, -0.36880562+0.12501623j],
          [ 0.38837609-0.02847211j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9027011-0.18298657j,  0.162515 +0.35388631j],
          [-0.0118764+0.3892372j ,  0.9027011-0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9027011 -0.18298657j, -0.23487406-0.31061362j],
          [ 0.0953747 -0.37755836j,  0.9027011 -0.18298657j]],
         input_dims=(2,), output_dims=(2,))"
