,unitary
0,"Operator([[ 0.998072  -0.02773136j, -0.04686525-0.02978077j],
          [ 0.04513931-0.03233711j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.998072  -0.02773136j, -0.04645231-0.03042085j],
          [ 0.04469147-0.03295328j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.998072  -0.02773136j, -0.04640484-0.03049323j],
          [ 0.04464005-0.0330229j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.998072  -0.02773136j, -0.04639273-0.03051164j],
          [ 0.04462694-0.03304062j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.998072  -0.02773136j, -0.04621317-0.03078292j],
          [ 0.04443259-0.03330151j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.998072  -0.02773136j, -0.04629209-0.03066412j],
          [ 0.04451798-0.03318727j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.998072  -0.02773136j, -0.0460783 -0.03098445j],
          [ 0.04428673-0.03349524j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.998072  -0.02773136j, -0.04604642-0.03103181j],
          [ 0.04425228-0.03354075j,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[0.998072  -0.02773136j, 0.00154222+0.05550556j],
          [0.00154222+0.05550556j, 0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.998072  -0.02773136j, -0.04564351-0.03162144j],
          [ 0.04381725-0.0341071j ,  0.998072  -0.02773136j]],
         input_dims=(2,), output_dims=(2,))"
