,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.29584507+0.23714633j],
          [ 0.36367111+0.10726607j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.15122139-0.34769927j],
          [ 0.008096  -0.37907406j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.24316136+0.29092137j],
          [ 0.33531062+0.17700135j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.35831267+0.12399484j],
          [-0.28454384+0.25059427j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.12894718-0.35656039j],
          [-0.01587481-0.37882803j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j,  0.14318372-0.35108561j],
          [-0.26561013-0.27058076j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.28568397-0.24929371j],
          [ 0.16982988-0.33899926j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.3619257 -0.11301537j],
          [-0.37775201+0.03265131j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.29077576+0.24333546j],
          [ 0.36132699+0.11491514j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.03787967-0.37726359j],
          [-0.10799223-0.36345614j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
