,unitary
0,"Operator([[ 0.85030065-0.2171174j , -0.04537756+0.47727322j],
          [ 0.26863952+0.39709149j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.85030065-0.2171174j , -0.40422171+0.25778607j],
          [ 0.47832715+0.03243435j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.85030065-0.2171174j ,  0.2848481 -0.38562988j],
          [-0.43485854-0.20185861j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.85030065-0.2171174j ,  0.05824928-0.47587379j],
          [-0.27926461-0.38969235j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.85030065-0.2171174j ,  0.41004706-0.24841549j],
          [-0.47894688-0.02141807j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.85030065-0.2171174j ,  0.36785076-0.30746491j],
          [-0.47022594-0.09346879j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.85030065-0.2171174j ,  0.45202944+0.15974428j],
          [-0.32010767+0.35690325j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.85030065-0.2171174j ,  0.45990724-0.13540376j],
          [-0.46852259+0.1016633j ,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.85030065-0.2171174j ,  0.47878446-0.0247848j ],
          [-0.43205536+0.20779079j,  0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[0.85030065-0.2171174j , 0.09397472+0.47012509j],
          [0.1429194 +0.45762746j, 0.85030065-0.2171174j ]],
         input_dims=(2,), output_dims=(2,))"
