,unitary
0,"Operator([[ 0.9827211 -0.08208352j, -0.11512571-0.11944705j],
          [ 0.09371463-0.13689081j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.9827211 -0.08208352j, -0.07864732+0.14606891j],
          [ 0.10178979+0.13099758j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.9827211 -0.08208352j,  0.05349286+0.15703516j],
          [-0.0267001 +0.16373342j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.9827211 -0.08208352j, -0.12307915+0.11123421j],
          [ 0.13982699+0.08927451j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.9827211 -0.08208352j,  0.12698993-0.10674776j],
          [-0.1429393 -0.08420144j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.9827211 -0.08208352j, -0.04311757-0.16019489j],
          [ 0.01594439-0.16512814j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.9827211 -0.08208352j, -0.14856083+0.07383228j],
          [ 0.15875075+0.04816353j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.9827211 -0.08208352j,  0.00941599-0.1656287j ],
          [-0.03676267-0.16177155j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.9827211 -0.08208352j, -0.08438198-0.1428328j ],
          [ 0.05951731-0.15485224j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.9827211 -0.08208352j,  0.04636998+0.15928387j],
          [-0.01930287+0.16476931j,  0.9827211 -0.08208352j]],
         input_dims=(2,), output_dims=(2,))"
