,unitary
0,"Operator([[ 0.90789321-0.17879381j, -0.32493658-0.19539423j],
          [ 0.22658809-0.30400744j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.90789321-0.17879381j, -0.35999252-0.11902973j],
          [ 0.28798083-0.24663683j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.90789321-0.17879381j, -0.36731312+0.09404127j],
          [ 0.37554292-0.05225133j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.90789321-0.17879381j,  0.3786514 +0.01964192j],
          [-0.34293041+0.16174494j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.90789321-0.17879381j, -0.28835051-0.24620454j],
          [ 0.1734686 -0.33715179j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.90789321-0.17879381j, -0.01016519-0.37902422j],
          [-0.13430485-0.35457706j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.90789321-0.17879381j, -0.3678182 +0.09204597j],
          [ 0.37525375-0.05428915j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.90789321-0.17879381j,  0.37738634+0.03663655j],
          [-0.33531612+0.17699092j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.90789321-0.17879381j, -0.10833531+0.36335403j],
          [ 0.23801551+0.29514625j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.90789321-0.17879381j, -0.37500761-0.05596408j],
          [ 0.32578677-0.19397337j,  0.90789321-0.17879381j]],
         input_dims=(2,), output_dims=(2,))"
