,theta_x,theta_y
0,-3.141592653589793,-3.141592653589793
1,-3.141592653589793,-3.141592653589793
2,-3.141592653589793,-3.141592653589793
3,-3.141592653589793,-3.141592653589793
4,-3.141592653589793,-3.141592653589793
5,-3.141592653589793,-3.141592653589793
6,-3.1139753872764695,-3.141592653589793
7,-3.141592653589793,-3.141592653589793
8,-1.63594807376026,-3.141592653589793
9,-3.141592653589793,-3.141592653589793
10,-3.141592653589793,-3.141592653589793
11,-3.141592653589793,1.5424127914402992
12,-3.141592653589793,-3.141592653589793
13,-3.141592653589793,3.141592653589793
14,-3.141592653589793,-3.141592653589793
15,-3.141592653589793,2.8018714464108005
16,-3.141592653589793,2.5734711050525996
17,-3.141592653589793,2.3075267473993955
18,-3.141592653589793,1.904015389495879
19,-3.141592653589793,1.7769221062829486
