,unitary
0,"Operator([[ 0.99843817-0.02496616j,  0.01366722-0.04807416j],
          [-0.01605285-0.047331j  ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.99843817-0.02496616j,  0.01319496-0.04820592j],
          [-0.01558776-0.0474862j ,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[0.99843817-0.02496616j, 0.00124935+0.04996355j],
          [0.00124935+0.04996355j, 0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.99843817-0.02496616j,  0.01285599-0.04829742j],
          [-0.01525379-0.04759453j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.99843817-0.02496616j,  0.01351178-0.04811808j],
          [-0.01589979-0.04738263j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.99843817-0.02496616j,  0.01408113-0.04795455j],
          [-0.01646027-0.04719086j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.99843817-0.02496616j,  0.01465169-0.04778332j],
          [-0.01702155-0.04699132j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.99843817-0.02496616j,  0.01523653-0.04760006j],
          [-0.0175965 -0.04677906j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.99843817-0.02496616j,  0.01566741-0.04745998j],
          [-0.01801984-0.04661762j,  0.99843817-0.02496616j]],
         input_dims=(2,), output_dims=(2,))"
