,unitary
0,"Operator([[ 0.95240675-0.13313589j, -0.09676637-0.25657843j],
          [ 0.02269828-0.27327826j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
1,"Operator([[ 0.95240675-0.13313589j,  0.27173077-0.0368593j ],
          [-0.2714221 +0.03906744j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
2,"Operator([[ 0.95240675-0.13313589j,  0.20009269+0.18750769j],
          [-0.14100435+0.23518927j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
3,"Operator([[ 0.95240675-0.13313589j,  0.0992495 +0.25562816j],
          [-0.02534681+0.27304534j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
4,"Operator([[ 0.95240675-0.13313589j, -0.21100899+0.17513259j],
          [ 0.25094516+0.11055653j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
5,"Operator([[ 0.95240675-0.13313589j, -0.19033066+0.19740937j],
          [ 0.23716821+0.13764977j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
6,"Operator([[ 0.95240675-0.13313589j, -0.18555833-0.20190177j],
          [ 0.12308   -0.24504598j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
7,"Operator([[ 0.95240675-0.13313589j, -0.20999049-0.17635253j],
          [ 0.1535817 -0.22717588j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
8,"Operator([[ 0.95240675-0.13313589j,  0.01321494-0.27390068j],
          [-0.08781722-0.25977751j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
9,"Operator([[ 0.95240675-0.13313589j, -0.07059709+0.26497598j],
          [ 0.14055243+0.23545962j,  0.95240675-0.13313589j]],
         input_dims=(2,), output_dims=(2,))"
